,Unnamed: 0.2,tweet_id,time,tweet,retweet_count,tweet_clean,Subjectivity,Polarity,presidential_aspirant,Party
6544,6544,1.555198108774056e+18,2022-08-04 14:24:57+00:00,@TactiCoolMemes All this love for a Walther P99/PPQ/PDP copy. At least it is not an XD.,0,love walther ppq pdp copy,0.6,0.5,None,PDP
6548,6548,1.5551980474995712e+18,2022-08-04 14:24:43+00:00,@Tony_Jude7 @KelechiPhD And you think using ex PDP and CPC guys is new governance?😂😂😂,0,think pdp cpc guy new governance,0.45454545454545453,0.13636363636363635,None,PDP
6552,6552,1.555197986958975e+18,2022-08-04 14:24:28+00:00,"Taa shut up.

PDP is a mushroom party. https://t.co/rEzDeSM0Ht",0,taa shut pdp mushroom party,0.0,0.0,None,PDP
6554,6554,1.5551979545243853e+18,2022-08-04 14:24:21+00:00,"@Atiku4SURE @Hussaeiinii__ A PDP delegate like you, need not tell us who is a thief!",0,pdp delegate like need tell thief,0.0,0.0,None,PDP
6559,6559,1.5551978409929933e+18,2022-08-04 14:23:54+00:00,"@DrTheodo @Chude__ @JeSuisPrecious He was the reason PDP didn't have an excellent results in South East and South.
Mad man.",0,reason pdp excellent result south east south mad man,1.0,0.1875,None,PDP
6564,6564,1.555197743978746e+18,2022-08-04 14:23:30+00:00,"Hahahahahaha...

Fair+lure incorp+orated kowai

Good one from the PDP by appointing our ex vom!its and internal dis… https://t.co/nwIeYp5MW4",0,hahahahahaha fair lure incorp orate kowai good pdp appoint vom internal dis,0.5,0.4666666666666666,None,PDP
6567,6567,1.5551976824149238e+18,2022-08-04 14:23:16+00:00,@DemolaRewaju Psychology. Smart move but we have gone past that era. Nigerians are fed up with soul merchants masqu… https://t.co/VEGnWSblgd,1,psychology smart go past era nigerians feed soul merchants masqu,0.44642857142857145,-0.017857142857142863,None,None
6576,6576,1.5551975939316367e+18,2022-08-04 14:22:55+00:00,"@JulietEgbo4Rep You don't need to grow your account before your principal joins us for a Space conversation, give u… https://t.co/PNyIAwbM5A",0,need grow account principal join space conversation,0.0,0.0,None,None
6584,6584,1.555197475006333e+18,2022-08-04 14:22:26+00:00,"@FrUgochukwu I don't speak for them, but I know that there isn't a single social, political, or economic issue bede… https://t.co/GnyClmJHk0",0,speak know isn single social political economic issue bede,0.14523809523809522,0.04047619047619048,None,None
6592,6592,1.555197264406233e+18,2022-08-04 14:21:36+00:00,@MascotOgbe @hilkrest @iam_shehugireii @Oja_Igbo @Okwesilieze82 @UchePOkoye You guys don’t know how to analyse poli… https://t.co/o5Jnpo5TnR,0,guy know analyse poli,0.0,0.0,None,None
6599,6599,1.5551971361989427e+18,2022-08-04 14:21:06+00:00,@DemolaRewaju You guys don’t get that in a democracy the party is for the people. That entitlement mentality that m… https://t.co/6D2knXHOc3,0,guy democracy party people entitlement mentality,0.0,0.0,None,None
6602,6602,1.5551970750542643e+18,2022-08-04 14:20:51+00:00,@Maliqifeoluwa We understand that the PDP has been an opposition party in the last Seven years. We also understand… https://t.co/gLIQHjj6kf,0,understand pdp opposition party seven years understand,0.0,0.0,None,PDP
6608,6608,1.555197015642067e+18,2022-08-04 14:20:37+00:00,"@Adedamolakakeem @aurora94212924 @johnatina19 @fkeyamo @officialABAT Akeem, I am sorry I can't help you.

For you m… https://t.co/PH7xcouwGJ",0,akeem sorry help,1.0,-0.5,None,Labour Party
6619,6619,1.5551968348717425e+18,2022-08-04 14:19:54+00:00,@4eyedmonk Obi don turn PDP? They will definitely break your on this app before 2023 🤣🤣🤣😭😭,0,eyedmonk obi turn pdp definitely break app,0.5,0.0,PeterObi,PDP
6627,6627,1.5551967682536243e+18,2022-08-04 14:19:38+00:00,@MobilePunch They re joking if not they would have support PDP lawmakers 💯 in the impeachment move.,0,joke support pdp lawmakers impeachment,0.0,0.0,None,PDP
6632,6632,1.5551966926386217e+18,2022-08-04 14:19:20+00:00,"@DemolaRewaju You didn't tell PDP to adhere to the principles of equity, fairness and justice by allowing zoning an… https://t.co/wTjrIiA3WD",1,tell pdp adhere principles equity fairness justice allow zone,0.0,0.0,None,PDP
6650,6650,1.5551963443981883e+18,2022-08-04 14:17:57+00:00,@jacksonpbn After you tell me... PDP ATI is better,0,tell pdp ati better,0.5,0.5,None,PDP
6651,6651,1.5551963287534346e+18,2022-08-04 14:17:53+00:00,RT @nairaland: Politician Cries Out Over Attempt On Her Life. Her 2 Security Assistants Killed (Pix): Former PDP AMAC/Bwari Fed Rep aspiran…,1,politician cry attempt life security assistants kill pix pdp amac bwari feed rep aspiran,0.0,0.0,None,PDP
6653,6653,1.5551962833543332e+18,2022-08-04 14:17:42+00:00,PDP online gang....June 2022....July 2022 Twitter handles.,0,pdp online gang june july twitter handle,0.0,0.0,None,PDP
6664,6664,1.5551961120925164e+18,2022-08-04 14:17:01+00:00,Has PDP ever played oposition since 2015?,0,pdp play oposition,0.0,0.0,None,PDP
6675,6675,1.5551959697084785e+18,2022-08-04 14:16:27+00:00,@Demoore90210 What exactly did PO do as an opposition? Was he barred from going on tv or barred from coming online.… https://t.co/4t1KsBgybO,0,exactly opposition bar go bar come online,0.25,0.25,None,None
6679,6679,1.5551958855999898e+18,2022-08-04 14:16:07+00:00,"Ayu Must Go Protesters Storm PDP Headquarters, Say He’s a Mole in Party.

Read the full here:… https://t.co/3WSl47D9Q8",0,ayu protesters storm pdp headquarter mole party read,0.0,0.0,None,PDP
6683,6683,1.5551957809689764e+18,2022-08-04 14:15:42+00:00,"Which popularity did Anambra PDP governorship candidate run on in Anambra, that brought Soludo? 🤣😂 hide your face i… https://t.co/CfTMopO9yQ",0,popularity anambra pdp governorship candidate run anambra bring soludo hide face,0.0,0.0,None,PDP
6684,6684,1.555195779844817e+18,2022-08-04 14:15:42+00:00,Someone should explain to me how @BwalaDaniel got pissed with his party for flying a Muslim Muslim ticket only to j… https://t.co/P9KcN00M47,0,explain get piss party fly muslim muslim ticket,0.9,0.8,None,None
6698,6698,1.5551955414447636e+18,2022-08-04 14:14:45+00:00,The verdict will soon be out. PDP is living in the past. We cannot trust the old ways of politicking. Our nation mu… https://t.co/0VPoMpWAmj,0,verdict soon pdp live past trust old ways politick nation,0.31666666666666665,-0.004545454545454547,None,PDP
6715,6715,1.555195152729346e+18,2022-08-04 14:13:13+00:00,"Useless Govt, useless Legislature....and to make it worse, a useless opposition. 

Thank God PO left PDP",0,useless govt useless legislature worse useless opposition thank god leave pdp,0.3,-0.475,None,PDP
6738,6738,1.55519484052215e+18,2022-08-04 14:11:58+00:00,"@chancirat @EXCELLENTjp @iam_shehugireii @Chude__ @JeSuisPrecious Lol..
So PDP primary is same as main election?
We… https://t.co/t6cfqeiYSM",0,lol pdp primary main election,0.5111111111111111,0.45555555555555566,None,PDP
6746,6746,1.5551946071470449e+18,2022-08-04 14:11:03+00:00,Politician Cries Out Over Attempt On Her Life. Her 2 Security Assistants Killed (Pix): Former PDP AMAC/Bwari Fed Re… https://t.co/0P7RFR9JMV,1,politician cry attempt life security assistants kill pix pdp amac bwari feed,0.0,0.0,None,PDP
6754,6754,1.5551944625440072e+18,2022-08-04 14:10:28+00:00,If ur hands are soiled there’s nothing much u can do as an opposition… Reason why PDP is the most useless opposition ever!!!,0,hand soil opposition reason pdp useless opposition,0.2,-0.5,None,PDP
6759,6759,1.55519431379721e+18,2022-08-04 14:09:53+00:00,"@Amosesofficial Las las,, dem go give am life imprisonment. Dem no dey kill again. Rev King still dey, Evans still… https://t.co/UJxAM9Tgdh",0,las las dem life imprisonment dem dey kill rev king dey evans,0.0,0.0,None,None
6782,6782,1.5551940733628826e+18,2022-08-04 14:08:55+00:00,Even what was thought to work against us will work for us and PDP will win. https://t.co/O6bsY4ICOp,3,think work work pdp win,0.4,0.8,None,PDP
6784,6784,1.5551940434574868e+18,2022-08-04 14:08:48+00:00,@Segun_Matthews @LuqmanTI_2 @Naija_PR Do you guys think objectively. Money from where?. Oil was sold for below $40/… https://t.co/cnSKes6ir0,0,guy think objectively money oil sell,0.1,0.0,None,None
6787,6787,1.5551940152215183e+18,2022-08-04 14:08:41+00:00,"😂I think the forces are against PDP, cause what's with all these terrible decisions😂. Of all people, Dino!!! https://t.co/wvFabYoKx2",0,think force pdp cause terrible decisions people dino,1.0,-1.0,None,PDP
6789,6789,1.5551940002226872e+18,2022-08-04 14:08:38+00:00,"@iamnuel_ @DemolaRewaju @Okwunwoye My dear Alabula, it wld soon be cleared to you that you are being used by some s… https://t.co/qn9PaNBJt4",0,dear alabula wld soon clear,0.3833333333333333,0.10000000000000002,None,None
6800,6800,1.555193858618712e+18,2022-08-04 14:08:04+00:00,"@ibruorg PDP crisis festers as pro-Wike BOT members boycott board, NWC meeting https://t.co/oAKMEGoPdc",0,pdp crisis fester pro wike bot members boycott board nwc meet,0.0,0.0,None,PDP
6801,6801,1.5551938480449536e+18,2022-08-04 14:08:02+00:00,@NigeriainfoFM As they blamed GEJ for the past failures of PDP Nigerians would also blame them for the failures of… https://t.co/BSh75sRcJ0,0,blame gej past failures pdp nigerians blame failures,0.25,-0.25,None,PDP
6802,6802,1.5551938119864402e+18,2022-08-04 14:07:53+00:00,RT @Henribankz: @Imranmuhdz @woye1 @Osberry_Osb @AsiwajuOladimej @KingArthurOG @ValiantNig @Advsola @scarfizal PDP has nose dived...Past de…,1,pdp nose dive past,0.25,-0.25,None,PDP
6803,6803,1.5551937869925663e+18,2022-08-04 14:07:47+00:00,"Wow! I love this appointment. It's just perfect.

He will finish his counterpart (Dino Melaye) in PDP with ease usi… https://t.co/Daz0AI9oyr",0,wow love appointment perfect finish counterpart dino melaye pdp ease usi,0.8666666666666667,0.5333333333333333,None,PDP
6808,6808,1.555193731644592e+18,2022-08-04 14:07:34+00:00,@Imranmuhdz @woye1 @Osberry_Osb @AsiwajuOladimej @KingArthurOG @ValiantNig @Advsola @scarfizal PDP has nose dived...Past democratic party,1,pdp nose dive past democratic party,0.25,-0.25,None,PDP
6839,6839,1.5551933884876104e+18,2022-08-04 14:06:12+00:00,"Best Buy [$39.99]: MADiSON - PlayStation 5

📦🛍 Online+in stores (locations vary)

🛒 https://t.co/ezo2POMPu8… https://t.co/xKt9U0kTpQ",1,best buy madison playstation online store locations vary,0.3,1.0,None,None
6841,6841,1.5551933569716552e+18,2022-08-04 14:06:05+00:00,"Didn't mention any party but you caught feelings.

Your entire relevance in the polity is from PDP, attached to PDP… https://t.co/5xUSswtQ98",6,mention party catch feel entire relevance polity pdp attach pdp,0.625,0.0,None,PDP
6846,6846,1.555193295365722e+18,2022-08-04 14:05:50+00:00,@Demoore90210 Yen yen yen.... you will do well to preach more about your new found love rather than rant all day ab… https://t.co/KW5jEiODPl,0,yen yen yen preach new love rant day,0.5272727272727272,0.3181818181818182,None,None
6852,6852,1.555193215912903e+18,2022-08-04 14:05:31+00:00,@Pablo_yce @Jack_ng01 Add PDP to the equation.,0,add pdp equation,0.0,0.0,None,PDP
6858,6858,1.555193156085375e+18,2022-08-04 14:05:17+00:00,"You can listen here in the UK: https://t.co/3wMT97kMxj

And here in the US: https://t.co/6s7nNuSFcq

Audible member… https://t.co/iksuF5i8Am",1,listen audible member,0.0,0.0,None,None
6861,6861,1.5551931236299284e+18,2022-08-04 14:05:09+00:00,BREAKING: Iyorchia Ayu Resigns As PDP National Chairman? What We Know https://t.co/aLmDNs1GBp,1,break iyorchia ayu resign pdp national chairman know,0.0,0.0,None,PDP
6865,6865,1.5551930731849564e+18,2022-08-04 14:04:57+00:00,Congratulations to Sen. Dino Melaye as you are appointed PDP presidential spokesperson. More blessings and greater… https://t.co/J4rjcRaiTA,0,congratulations sen dino melaye appoint pdp presidential spokesperson bless greater,0.5,0.5,None,PDP
6877,6877,1.5551930047717376e+18,2022-08-04 14:04:41+00:00,"PDP as constituted now! Yes! Before the Obidients left , no. Lol! https://t.co/yD9A8KHZ6p",0,pdp constitute yes obidients leave lol,0.7,0.8,PeterObi,PDP
6897,6897,1.555192698054873e+18,2022-08-04 14:03:27+00:00,@DemolaRewaju @asiwajuadenola @Okwunwoye The people wanted a candidate. You told them to go to hell. Why are you wa… https://t.co/irmd3bOweU,0,people want candidate tell hell,0.0,0.0,None,None
6901,6901,1.555192619554247e+18,2022-08-04 14:03:09+00:00,"""I will sink the PDP if asked to step aside because of Wike""

- Iyorchia Ayu https://t.co/QAsI8QZfcZ",3,sink pdp ask step aside wike iyorchia ayu,0.0,0.0,None,PDP
6903,6903,1.555192601967559e+18,2022-08-04 14:03:05+00:00,The PDP technical standards set out the requirements for how pension providers and dashboard providers will interfa… https://t.co/NUpdnKaDn2,0,pdp technical standards set requirements pension providers dashboard providers interfa,0.1,0.0,None,PDP
6911,6911,1.5551924333816136e+18,2022-08-04 14:02:24+00:00,"@renoomokri Dem appoint Dino as  PDP presidential campaign spokesman, dem don forget you ooo 🤣",0,dem appoint dino pdp presidential campaign spokesman dem forget ooo,0.0,0.0,None,PDP
6934,6934,1.5551921751342285e+18,2022-08-04 14:01:23+00:00,RT @Ridwanullahii: Wike is the Zazzu in PDP. The guy is stressing their lives 😂😂😂,2,wike zazzu pdp guy stress live,0.5,0.13636363636363635,None,PDP
6940,6940,1.5551920969355264e+18,2022-08-04 14:01:04+00:00,@DeeOneAyekooto Dino as spokesman for serious matured campaign? PDP has degenerated to this level?,0,dino spokesman mature campaign pdp degenerate level,0.1,0.1,None,PDP
6943,6943,1.5551920398345175e+18,2022-08-04 14:00:51+00:00,RT @umarkishtwar: Contesting Sarpanch Panchayat Sangna Drabshala and Congress leader Mohd Ashraf and brother Dar Tahir Sahib PDP Youth lead…,1,contest sarpanch panchayat sangna drabshala congress leader mohd ashraf brother dar tahir sahib pdp youth lead,0.0,0.0,None,PDP
6946,6946,1.555192007508779e+18,2022-08-04 14:00:43+00:00,"@IAOkowa @OfficialPDPNig Stakeholders from the South East paid a visit to the vice presidential candidate of PDP!
T… https://t.co/oYVa5CETkt",0,stakeholders south east pay visit vice presidential candidate pdp,0.0,0.0,None,PDP
6948,6948,1.5551919715888497e+18,2022-08-04 14:00:34+00:00,"@CharlesOlisakwe @DemolaRewaju ""if not for Wike""
Is Wike not part of PDP?",0,wike wike pdp,0.0,0.0,None,PDP
6954,6954,1.555191845797372e+18,2022-08-04 14:00:04+00:00,"Today, I Led a Delegations of some member of @pdpnewgen Kogi State Chapter on a familiarization visit to H.E. Dr Ph… https://t.co/Wy2lIovf80",5,today lead delegations member kogi state chapter familiarization visit,0.0,0.0,None,None
6962,6962,1.5551917019412398e+18,2022-08-04 13:59:30+00:00,What do exactly has PDP done in the last 7 years to qualify them as an Opposition? At a time where we have arguably… https://t.co/cORBXYpqME,0,exactly pdp years qualify opposition time arguably,0.25,0.25,None,PDP
6975,6975,1.555191502908924e+18,2022-08-04 13:58:43+00:00,"@OyeNkuziMahadum @DemolaRewaju @NgLabour PDP is useless no problem. What stop @NgLabour from step up. 
Where is the… https://t.co/A7claYTQfo",0,pdp useless problem stop step,0.2,-0.5,None,PDP
6983,6983,1.5551913758633656e+18,2022-08-04 13:58:12+00:00,Lmaaaooo everything PDP strategists are crying about now was long predicted on this very TL. Every single thing. Th… https://t.co/d4cWsRV0FD,0,lmaaaooo pdp strategists cry long predict single thing,0.30714285714285716,-0.060714285714285714,None,PDP
6995,6995,1.5551911480078008e+18,2022-08-04 13:57:18+00:00,@HAHayatu Make una leave PO naa...shey kwankwaso follow leave pdp to contest..nawa oo,0,una leave naa shey kwankwaso follow leave pdp contest nawa,0.0,0.0,None,PDP
7001,7001,1.555191039731925e+18,2022-08-04 13:56:52+00:00,"@SERAPNigeria @SERAPNigeria , we thank you ooo. It's like you guys are the only light we have in this country, plea… https://t.co/W3Mgr2muxk",0,thank ooo like guy light country plea,0.7,0.4,None,None
7012,7012,1.5551909021336044e+18,2022-08-04 13:56:19+00:00,@Gagarute @DemolaRewaju @NgLabour PDP taking LP serious 🧐 Agbado and cassava symptoms,0,pdp take agbado cassava symptoms,0.0,0.0,None,PDP
7018,7018,1.555190791601279e+18,2022-08-04 13:55:53+00:00,Contesting Sarpanch Panchayat Sangna Drabshala and Congress leader Mohd Ashraf and brother Dar Tahir Sahib PDP Yout… https://t.co/B2XXO7Yjtb,1,contest sarpanch panchayat sangna drabshala congress leader mohd ashraf brother dar tahir sahib pdp yout,0.0,0.0,None,PDP
7019,7019,1.5551907906028708e+18,2022-08-04 13:55:53+00:00,As who na? Please go and register with @NgLabour and stop behaving like jilted ex. Allow PDP to run its internal is… https://t.co/DVbMjDPIee,0,register stop behave like jilt allow pdp run internal,0.0,0.0,None,PDP
7024,7024,1.5551907213129196e+18,2022-08-04 13:55:36+00:00,@iyorchiayu @OfficialPDPNig @OfficialDeboO @Honndudielumelu @_SHIGOD May PDP succeed 2023 under your leadership sir,0,shigod pdp succeed leadership sir,0.0,0.0,None,PDP
7027,7027,1.5551907154701926e+18,2022-08-04 13:55:35+00:00,@Okwunwoye @DemolaRewaju PDP is opposing People? What figure of speech is this? Who are the people PDP is opposing?,0,pdp oppose people figure speech people pdp oppose,0.0,0.0,None,PDP
7032,7032,1.5551905936802816e+18,2022-08-04 13:55:06+00:00,"Unfortunately, PDP is a 3rd force. We cannot rightly predict any regional block vote for the PDP. This election wil… https://t.co/gKja6PZ6fq",1,unfortunately pdp force rightly predict regional block vote pdp election wil,0.7678571428571428,-0.10714285714285715,None,PDP
7083,7083,1.5551904583216005e+18,2022-08-04 13:54:33+00:00,@bujutourears @tonykeyamo1 Communities like that exist. It happened in Osun's Gubernatorial election re-run in 2018… https://t.co/n9q1B4a2or,1,communities like exist happen osun gubernatorial election run,0.0,0.0,None,None
7087,7087,1.5551904098565243e+18,2022-08-04 13:54:22+00:00,"@tfirstelizabeth @truesolicitor -itself pretty much and was eclipsed by the Vax, which I'm very fond of but it's no… https://t.co/cWzrdCAUnc",0,pretty eclipse vax fond,1.0,0.25,None,None
7124,7124,1.5551899083519795e+18,2022-08-04 13:52:22+00:00,"But same people are demanding PDP do opposition, the same party they won't stop telling us has failed.

Why can't L… https://t.co/3oOdVXa7by",0,people demand pdp opposition party win stop tell fail,0.35,0.15000000000000002,None,PDP
7125,7125,1.5551899004708045e+18,2022-08-04 13:52:20+00:00,@Kamaldeenlawal @Vigourjr @EAOnyebuchi @Chude__ @JeSuisPrecious Too bad there won't be Peter Obi to deliver PDP's a… https://t.co/urej3zm1ko,0,bad win peter obi deliver pdp,0.5333333333333333,0.0500000000000001,PeterObi,PDP
7126,7126,1.5551898870323282e+18,2022-08-04 13:52:17+00:00,"David Hundeyin, a one man journalist, doing the work of the opposition party, PDP, tells you just how lethargic and… https://t.co/5uMba1uEti",0,david hundeyin man journalist work opposition party pdp tell lethargic,0.0,0.0,None,PDP
7129,7129,1.5551898063506678e+18,2022-08-04 13:51:58+00:00,"@tfirstelizabeth @truesolicitor 1970s, mostly; the PDP-6 appeared in the early 60s, I think; 36 bits as that's what… https://t.co/97IS5p3jVT",0,pdp appear early think bits,0.3,0.1,None,PDP
7150,7150,1.5551894597584978e+18,2022-08-04 13:50:35+00:00,"@iamtenseven Arise crew are all blind to the things that reno, deji and Sam are doing to the image of peter obi and… https://t.co/2UJHFBxgBU",1,arise crew blind things reno deji sam image peter obi,0.6666666666666666,-0.5,PeterObi,None
7175,7175,1.555189095588143e+18,2022-08-04 13:49:09+00:00,THE MEETING WAS HOWEVER HELD BEHIND CLOSE DOOR BUT THE IMMEDIATE PAST DEPUTY GOVERNOR'S POLITICAL ALLIES WERE SEEN… https://t.co/Olb5FVxCKY,0,meet hold close door immediate past deputy governor political ally see,0.175,-0.125,None,None
7180,7180,1.5551889930541957e+18,2022-08-04 13:48:44+00:00,"@DemolaRewaju Seems you don't get it Demola. Brilliant mind like you?
The people are the opposition and PDP is oppo… https://t.co/NCeoaBkfmG",0,demola brilliant mind like people opposition pdp oppo,1.0,0.9,None,PDP
7195,7195,1.5551888086474138e+18,2022-08-04 13:48:00+00:00,"I think it's on PDP and how useless they are as an Opposition party.
And that's why new/young Voters who think the… https://t.co/TwuMjLfSin",1,think pdp useless opposition party new young voters think,0.35151515151515156,-0.08787878787878789,None,PDP
7215,7215,1.5551884998166282e+18,2022-08-04 13:46:47+00:00,@IAOkowa South west will be for PDP,0,south west pdp,0.0,0.0,None,PDP
7218,7218,1.555188458041344e+18,2022-08-04 13:46:37+00:00,@GazetteNGR Chairman is in the spirit because he's living on PDP blood.,0,chairman spirit live pdp blood,0.5,0.13636363636363635,None,PDP
7221,7221,1.5551884277541847e+18,2022-08-04 13:46:29+00:00,put steve kemp as my letterboxd pdp as i should❗️,0,steve kemp letterboxd pdp,0.0,0.0,None,PDP
7230,7230,1.555188336767238e+18,2022-08-04 13:46:08+00:00,"@atiku You condemned this but never condemned the broad day burning of Deborah.... Or lemme say, you condemned it a… https://t.co/CxKwh0mr09",0,condemn condemn broad day burn deborah lemme condemn,0.3125,0.0625,None,None
7236,7236,1.5551882358648668e+18,2022-08-04 13:45:44+00:00,@jeffphilips1 Atiku has been contesting for a while now. How many votes did he get those times compared to when he… https://t.co/dz4Ntv6s82,0,atiku contest vote time compare,0.0,0.0,Atiku,None
7239,7239,1.5551881861581906e+18,2022-08-04 13:45:32+00:00,@dino_melaye Congratulations @dino_melaye on your newly appointment as presidential campaign spokespersons to our i… https://t.co/D0m9h1Lq2y,2,congratulations newly appointment presidential campaign spokespersons,0.45454545454545453,0.13636363636363635,None,None
7255,7255,1.555187794812846e+18,2022-08-04 13:43:58+00:00,@Dreyfuzzy @DeeOneAyekooto If all things were equal pitobi would never have left APGA then PDP.,0,things equal pitobi leave apga pdp,0.25,0.0,PeterObi,PDP
7258,7258,1.5551877232412262e+18,2022-08-04 13:43:41+00:00,@LawluqA @atiku @FranklinAmoo So that he will scatter Nigeria like he is scattering PDP? God forbid!,0,scatter nigeria like scatter pdp god forbid,0.0,0.0,None,PDP
7265,7265,1.555187582040154e+18,2022-08-04 13:43:08+00:00,@nimshel @obaofph01 @PeterObiPikin He clearly said he was the first governor to restore his mandate through court a… https://t.co/Yu8CiOihv4,0,clearly say governor restore mandate court,0.3833333333333333,0.10000000000000002,None,None
7268,7268,1.5551875171372237e+18,2022-08-04 13:42:52+00:00,"@renoomokri It is hard for me to explain things sometimes because of much number of dialogues in ma head. 
If #PDP… https://t.co/Q6pEeQsQHp",0,hard explain things number dialogues head,0.5416666666666666,-0.2916666666666667,None,None
7273,7273,1.5551874812382822e+18,2022-08-04 13:42:44+00:00,"Long journey ahead? Download the Grimwood audiobook, as read by the brilliant ADAM BUXTON. 
And guess what? He’s re… https://t.co/tUZAqgAWST",1,long journey ahead download grimwood audiobook read brilliant adam buxton guess,0.7,0.425,None,None
7276,7276,1.5551874142971863e+18,2022-08-04 13:42:28+00:00,"PDP’s factional civil war is really getting more intense. Wike and Atiku are duking it out, Okowa and Peter Obi are duking it out.",2,pdp factional civil war get intense wike atiku duking okowa peter obi duking,1.0,0.2,Atiku,PDP
7283,7283,1.5551873102784143e+18,2022-08-04 13:42:03+00:00,The man for the plateau mutfwang#2023#pdp#the time is now https://t.co/PP0kNYdEif,0,man plateau mutfwang time,0.0,0.0,None,None
7286,7286,1.5551872770510848e+18,2022-08-04 13:41:55+00:00,@Gen_Buhar He won't be available for the election he claims to help pdp win the southeast is God not wonderful,0,win available election claim help pdp win southeast god wonderfu,0.4000000000000001,0.6666666666666666,None,Labour Party
7287,7287,1.5551872624885596e+18,2022-08-04 13:41:52+00:00,"RT @nextbigdaddy: Imagine having a Seyi Makinde after Peter Obi, the good part is when Seyi is ready to run, the PDP would have no option t…",1,imagine have seyi makinde peter obi good seyi ready run pdp option,0.55,0.44999999999999996,PeterObi,PDP
7290,7290,1.5551872128615465e+18,2022-08-04 13:41:40+00:00,"This game is a respecter of no consistency or seniority in the system . 

Daniel Bwala who just defected to the PDP… https://t.co/VpHA94O9d8",0,game respecter consistency seniority daniel bwala defect pdp,0.4,-0.4,None,PDP
7294,7294,1.555187182024917e+18,2022-08-04 13:41:32+00:00,@IAOkowa @OfficialPDPNig Great move by the stakeholders from the South East to visit our incoming vice presidential… https://t.co/87MNiWuein,0,great stakeholders south east visit incoming vice presidential,0.75,0.8,None,None
7297,7297,1.5551871481475932e+18,2022-08-04 13:41:24+00:00,@Kamaldeenlawal @EXCELLENTjp @iam_shehugireii @Chude__ @JeSuisPrecious Yeah PDP primary elections which made him th… https://t.co/uO041p28en,0,yeah pdp primary elections,0.5,0.4,None,PDP
7305,7305,1.5551870257326858e+18,2022-08-04 13:40:55+00:00,"RT @AustinNwabufo: You can see how a PDP Governor is praising PETER OBI, even when PDP is expiring as a political party in Nigeria",20,pdp governor praise peter obi pdp expire political party nigeria,0.1,0.0,PeterObi,PDP
7309,7309,1.5551870059354683e+18,2022-08-04 13:40:50+00:00,@GrahamB47 @RuckCohlchez I've got the PDP Xbox remote and it's pretty decent,0,get pdp xbox remote pretty decent,0.6222222222222222,0.10555555555555556,None,PDP
7322,7322,1.5551867989591572e+18,2022-08-04 13:40:01+00:00,Wike is a true PDP Guy https://t.co/rKITQpe5so,0,wike true pdp guy,0.65,0.35,None,PDP
7323,7323,1.5551867967529984e+18,2022-08-04 13:40:00+00:00,"So here's my response:

We'd like to see PDP like the lesser evil but truly it's looking like 6 and half a Dozen at… https://t.co/Ms1YNApSjR",1,response like pdp like lesser evil truly look like half dozen,0.5555555555555556,-0.3888888888888889,None,PDP
7331,7331,1.5551867056736256e+18,2022-08-04 13:39:39+00:00,@Sammypeco @Gagarute @DemolaRewaju @NgLabour You Dey mind dem. The young people in PDP where waiting for their prin… https://t.co/JPllRmT6Rf,0,dey mind dem young people pdp wait prin,0.4,0.1,None,PDP
7333,7333,1.5551866656264274e+18,2022-08-04 13:39:29+00:00,I thank Atiku Abubakar for appointing me as his Spokesperson and tat of the pdp presidential campaign of the pdp in… https://t.co/5MpkKF9icu,58,thank atiku abubakar appoint spokesperson tat pdp presidential campaign pdp,0.0,0.0,Atiku,PDP
7340,7340,1.5551865474981233e+18,2022-08-04 13:39:01+00:00,"@HAHayatu @YemieFash Going by the zoning principle in PDP since 1999, is Atiku supposed 2be on the ballot in 2023?… https://t.co/7ktgTJGaVZ",0,go zone principle pdp atiku suppose ballot,0.0,0.0,Atiku,PDP
7345,7345,1.5551864736783729e+18,2022-08-04 13:38:43+00:00,"@YoungbauseLarry And someone is saying are you in PDP,Who do us abeg… Is this about party???",0,say pdp abeg party,0.0,0.0,None,PDP
7347,7347,1.5551864519099515e+18,2022-08-04 13:38:38+00:00,"@DrOkaforEmmanu1 PDP looted nigeria dry
Ask the minister of petroleum under GEJ

PETEROBI2023",0,pdp loot nigeria dry ask minister petroleum gej peterobi,0.6,-0.06666666666666665,PeterObi,PDP
7349,7349,1.555186429734654e+18,2022-08-04 13:38:33+00:00,RT @codediinc: The North has ruled more than any other region since 1960 but PDP is trying to push 13 years of southern rule as if Nigeria…,7,north rule region pdp try push years southern rule nigeria,0.0,0.0,None,PDP
7350,7350,1.5551864237200384e+18,2022-08-04 13:38:32+00:00,RT @BatProjects23: Osho baba schooling the PDP anchor Dr. Abati on how to do research before jumping on TV to analyze social media rantings…,11,osho baba school pdp anchor abati research jump analyze social media rant,0.06666666666666667,0.03333333333333333,None,PDP
7355,7355,1.555186314718466e+18,2022-08-04 13:38:06+00:00,"@channelstv He who the gods want to destroy, he first make him mad.

Who can Dino of all people in PDP be appointed… https://t.co/yhNpOoY5Om",0,gods want destroy mad dino people pdp appoint,0.5,-0.4125,None,PDP
7359,7359,1.5551862224395674e+18,2022-08-04 13:37:44+00:00,"@Gagarute @sunnyukc @DemolaRewaju @NgLabour If PO no win, instead of PDP to win, make [Cassava+Agbado] win, so dat everywhere go burst.",0,win instead pdp win cassava agbado win dat burst,0.4000000000000001,0.8000000000000002,None,PDP
